,ID,Comment
253,유노혀기,아무리돈까스라고놀려도마이크잡으면아무도못까는게스윙스같다
254,박해진,5:42이거도끼가벽친거울려ㅋㅋㅋㅋ
255,환자,쇼미8모든무대vs레드썬레드썬승
256,LEOJUNG,아마도쇼미역사상최고의언더독
257,홍아서,3:36???:블랙넛부랄탁탁!
258,접음,2:22댄서가행주쳐서0.3초당황함
259,웅이,지코급해서앨범에수록예정인곡썼네..ㅋㅋㅋㅋㅋㅋㅋ
260,싸이먼유,1:57진짜저무대하나에행주가겪었던모든애환이느껴지네...최면이라는주제로이런가사에이런무대를한다는게...그것도쇼미더머니준비를따로한것도아니고친구가떨어져서빡쳐서현장지원한건데얼마나자기를혹사시키면서칼을갈았는지가느껴져서더와닿은무대였다
261,고유미_,미쳐가는거야다이부분개소름;;
262,찌익,3:44스윙스ㄹㅇ여기부터가ㅈㄴ웃기면서멋지네
263,임준섭,까스형이분위기딱뛰워주고나가네
264,미야옹,???:예전엔소리질러야만내이야기를들어줬지..???:으아아아아아아ㅏ아아
265,김준혁,반주동안스윙스가더블링뱉어줘서무대제대로살렸다ㄹㅇ
266,준원김,아직보는분
267,차영훈,오늘도깨어나지못하고또보러왔다❗️
268,남편곧휴가철,2:19백댄서모자떨어트려서0.2초동안당황함
269,용진호양세형제,이거안본눈안들은귀삽니다ㄹㅇ본방으로처음봤을때소름또느끼고싶다
270,노윤서,(틀에박힌편견을바꿀드라마틱한곡을써내존재는반칙이야목표는바뀌지않아)소름....
271,%%APINK%%,왜이건볼때마다온몸에소름이돋냐...
272,깅깅,걍행주가무대를존나잘함ㅋㅋㅋㅋㅋㅋ
273,백종욱,돌리고는까도레드썬은까지마라...
274,김상혁,만약RedSun도졌으면수퍼비와급으로댓글들이싸워겠지
275,최민혁,ㄹㅇ최면걸렸나아직도보고있네
276,이승재,쇼미역대top10안에들어가는무대
277,조민우,그와중에지코존잘이네
278,παράδεισος,넉살이우승할줄알았는데행주의우승은진짜전혀예상못했는데이곡으로완전분위기가바뀌었음.
279,김씨,지금봤는데도소름돋고머리에잡생각이싹사라진다
280,이구역대빵원준,눈감고시작해서끝날때까지눈한번도안뜨고노래부르는사람
281,AngelMoon,뭔가다시생각나서아무생각없이보러왔습니다...
282,ZinCries,서사완벽했다진짜
283,홍준기,0:57언행불일치
284,뭘보노보노,1:37셋세면잡듭니다하고나오는거ㅈㄴ잘생겨보이네미쳤냐
285,NgDManh,Dean
286,뀹.,행주입덕완료
287,펀치,분명가사엔무대가3분이랬는데영상이6분이네..
288,방정환,행주약간메이플스토리애나온도도닮음
289,김영민,스윙스저땐진짜ㅈ간지였는데저간지들다어디갔냐ㅋㅋ
290,하세요안녕,3:20ㅋㅋㅋㅋㅋㅋㅋㅋ
291,게임하는은찬,방금행주인스타스토리보고왔는데결혼식에서이거부르니깐행주가주인공같앜ㅋㅋㅋㅋ
292,GirlWithIllusion,spechlessperformance<3
293,정다운,2:54저돈까스를올린기계가제일대단한듯
294,왕나쁜시후니,3:49스윙스뭐라는거지
295,이원재,아직도들을정도로너무좋은거같아요앞으로응원합니다
296,쿠키앤크림,3년이지나도명곡은명곡이다.
297,박민성,쇼미6라이브보고온사람
298,모더모더,이영상의킬링파트는도끼가행주행주하면서벽치는부분임ㅋㅋㅋㅋㅋㅋㅋ아개귀여워ㅠㅠㅠ5:35
299,주원,와이노래가벌써3년전이라니시간진짜빠르다..
300,PARADISE,2:55Donggas
301,지구본,2:19댄서모자떨어져서0.2초간당황했다는댓글어디갔냐ㅋㅋㅋㅋㅋㅋㅋㅋ
302,트라오레,마지막에불꺼지는거소름이소중이부터머리끝까지쫙ㅋㅋㅋㅋ
303,가마,4:28언급이없길래..여기조명촛불처럼끄는연출..
304,YsC,이건주기적으로봐줘야됌.뭐랄까...모바일겜일퀘하는기분이랄까?
305,Gioop_tro,最好的舞台最棒的杭州
306,이리듐,빨간해-행주(feat.돈가스)
307,볼빨간햅번,절대슬픈노래가아니고신나는노래임에도..들을때마다소름돋아서눈물찔끔하게되네
308,토레타,그때도미쳤다생각했는데떠서다시보니까그냥존나우승하고싶었네우승생각밖에없는곡;;
